1		1418	1.908
1		1458	0.142
1		1465	2.331
1		1492	0.041
1		1494	1.483
1		1505	1.027
1		1530	1.111
1		1593	1.072
1		1603	1.940
1		1632	0.596
1		1702	1.300
1		6586	2.692
1		6594	2.045
1		6625	0.068
1		6689	0.438
1		6720	2.029
1		6735	2.011
1		6760	0.000
1		6784	0.904
1		6799	0.000
1		6836	0.000
1		6883	1.233
1		6914	0.038
1		6933	2.490
1		6944	0.182
1		6973	1.520
1		7034	0.000
1		7039	0.183
1		7050	0.000
1		7081	2.451
1		7125	0.000
1		7130	0.589
1		7137	0.164
1		7167	0.954
1		7207	0.000
1		7232	0.050
1		7268	1.948
1		7307	0.000
1		7418	0.233
1		7437	0.234
1		7468	1.641
1		7486	0.349
1		7498	0.006
1		7531	0.234
1		7570	0.641
1		7573	0.654
1		7588	0.222
1		7593	0.598
1		7613	1.975
1		7650	0.000
1		7651	0.671
1		7654	0.041
1		7669	2.655
1		7761	0.205
1		7798	0.051
1		7892	0.292
1		7898	0.050
1		7902	0.225
1		7921	0.114
1		7925	0.000
1		7930	0.028
1		7955	0.000
1		7984	1.847
1		8009	1.064
1		8045	0.096
1		8061	1.464
1		8064	0.090
1		8066	0.116
1		8118	1.476
1		8120	2.263
1		8126	0.146
1		8166	0.002
1		8184	0.090
1		8193	0.157
1		8203	2.310
1		8263	1.542
1		8282	0.000
1		8303	0.047
1		8332	1.484
1		8334	2.331
1		8337	1.460
1		8345	0.000
1		8346	0.346
1		8376	1.480
1		8390	0.002
1		8398	1.521
1		8401	0.000
1		8406	1.075
1		8419	0.048
1		8436	1.379
1		8453	0.000
1		8469	0.001
1		8483	2.342
1		8528	1.540
1		8532	0.711
1		8548	1.450
1		8560	2.282
1		8579	2.340
1		8593	0.000
1		8601	0.000
1		8628	2.378
1		8672	1.332
1		8675	2.575
1		8677	1.296
1		8683	1.528
1		8685	0.000
1		8709	0.000
1		8728	1.437
1		8739	0.000
1		8760	0.004
1		8775	0.000
1		8816	2.247
1		8829	0.148
1		8832	0.175
1		8841	0.115
1		8846	0.000
1		8861	2.529
1		8872	1.130
1		8875	0.688
1		8894	0.000
1		8921	2.278
1		8934	1.453
1		8949	0.145
1		8953	0.004
1		8955	0.068
1		9015	1.315
1		9017	0.000
1		9044	0.507
1		9047	0.148
1		9077	0.938
1		9114	0.956
1		9121	0.149
1		9177	1.041
1		9191	0.000
1		9192	0.163
1		9201	1.309
1		9215	0.000
1		9260	2.599
1		9273	0.000
1		9277	0.000
1		9279	0.002
1		9284	0.511
1		9301	2.506
1		9302	0.000
1		9359	0.000
1		9360	1.311
1		9378	0.959
1		9384	1.394
1		9391	1.520
1		9399	2.649
1		9417	1.518
1		9470	0.509
1		9474	0.000
1		9504	2.469
1		9515	0.000
1		9547	0.380
1		9573	0.008
1		9588	0.148
1		9593	0.144
1		9601	2.529
1		9622	0.514
1		9632	0.157
1		9634	1.347
1		9659	0.513
1		9664	0.000
1		9707	2.586
1		9708	0.089
1		9724	1.367
1		9731	0.000
1		9763	1.081
1		9791	2.010
1		1363	0.015
1		1398	0.000
1		1400	0.597
1		1445	0.000
1		1448	0.365
1		1465	2.387
1		1500	0.015
1		1504	0.001
1		1563	0.001
1		1573	0.067
1		1583	0.000
1		1604	0.339
1		1679	0.281
1		1711	0.002
1		1759	1.187
1		1765	0.068
1		1784	0.692
1		1792	1.335
1		1794	0.020
1		1800	0.287
1		1816	0.923
1		1853	2.262
1		1855	0.000
1		1882	2.641
1		1884	0.028
1		1911	0.402
1		1915	0.001
1		1978	2.656
1		1986	2.247
1		2002	2.430
1		2004	1.165
1		2016	0.427
1		2033	0.038
1		2035	2.697
1		2067	2.651
1		2081	2.585
1		2100	2.528
1		2110	0.001
1		2129	0.434
1		2167	2.591
1		2173	2.456
1		2176	0.000
1		2182	2.611
1		2197	0.000
1		2223	2.483
1		2243	0.000
1		2261	0.000
1		2271	2.569
1		2328	2.502
1		2362	1.487
1		2374	0.703
1		2392	0.000
1		2393	0.010
1		2425	0.431
1		2463	0.002
1		2475	0.436
1		2550	0.440
1		2567	0.004
1		2582	0.028
1		2613	0.584
1		2618	1.048
1		2619	0.001
1		2662	0.437
1		2668	0.037
1		2678	0.000
1		2717	0.010
1		2738	1.517
1		2811	2.387
1		2826	0.000
1		2827	0.000
1		2833	0.001
1		2836	0.433
1		2845	2.064
1		2852	0.689
1		2861	0.001
1		2896	1.808
1		2929	0.000
1		2930	2.587
1		2936	2.532
1		2948	2.013
1		2955	2.129
1		2964	0.000
1		2991	0.230
1		3056	0.357
1		3062	0.000
1		3094	0.000
1		3144	1.076
1		3147	0.386
1		3151	0.065
1		3167	0.720
1		3208	0.350
1		3216	2.530
1		3226	0.000
1		3260	0.000
1		3278	1.042
1		3307	2.618
1		3374	0.351
1		3378	0.010
1		3384	0.648
1		3393	2.611
1		3397	0.711
1		3423	2.520
1		3485	1.524
1		3497	0.088
1		3501	0.000
1		3597	0.647
1		3598	0.027
1		3628	0.001
1		3714	0.286
1		3722	0.004
1		3756	1.643
1		3778	2.638
1		3824	0.000
1		3865	1.082
1		3899	2.570
1		3991	0.000
1		3997	2.589
1		3999	0.015
1		4000	0.693
1		4009	2.269
1		4071	1.167
1		4081	0.637
1		4134	0.591
1		4162	0.621
1		4175	2.379
1		4176	0.000
1		4180	2.603
1		4209	1.822
1		4218	0.002
1		4227	2.609
1		4232	1.813
1		4234	1.182
1		4259	2.416
1		4267	2.137
1		4272	1.306
1		4305	0.675
1		4331	2.106
1		4364	1.206
1		4368	2.529
1		4377	2.102
1		4384	0.014
1		4395	1.832
1		4403	0.518
1		4416	0.000
1		4422	2.273
1		4462	0.142
1		4473	0.006
1		4497	0.621
1		4515	0.643
1		4520	2.030
1		4554	0.000
1		4576	1.355
1		4640	0.000
1		4664	2.169
1		4697	1.123
1		4721	1.075
1		4735	0.179
1		4755	0.668
1		4761	2.425
1		4789	0.000
1		4793	2.694
1		4795	0.997
1		4819	1.804
1		4825	0.015
1		4832	2.503
1		4879	0.089
1		4884	0.016
1		4906	2.285
1		4914	2.185
1		4952	2.124
1		4995	0.675
1		4996	2.724
1		5037	0.050
1		5038	2.775
1		5059	2.650
1		5062	2.575
1		5068	0.086
1		5083	1.214
1		5113	0.361
1		5120	0.115
1		5140	2.177
1		5150	2.397
1		5177	1.803
1		5266	0.000
1		5317	0.000
1		5427	0.000
1		5445	2.317
1		5449	0.335
1		5457	0.020
1		5467	1.296
1		5489	0.004
1		5492	0.085
1		5500	0.000
1		5524	1.167
1		5538	1.766
1		5580	2.633
1		5582	0.002
1		5619	0.000
1		5634	0.004
1		5675	0.000
1		5679	1.193
1		5688	1.964
1		5709	0.069
1		5731	1.293
1		5735	2.359
1		5777	0.944
1		5779	2.403
1		5780	2.433
1		5787	2.342
1		5793	0.505
1		5800	0.067
1		5820	0.451
1		5840	1.471
1		5873	0.000
1		5892	2.490
1		5902	0.502
1		5914	0.497
1		5916	0.500
1		5956	0.010
1		6005	1.665
1		6028	0.184
1		6051	0.000
1		6068	2.161
1		6085	2.120
1		6114	0.817
1		6128	2.381
1		6129	0.286
1		6208	1.500
1		6216	0.022
1		6262	2.334
1		6263	0.507
1		6265	1.417
1		6296	0.000
1		6297	0.008
1		6349	0.050
1		6350	0.000
1		6372	2.477
1		6380	2.572
1		6427	1.495
1		6455	0.000
1		6477	0.811
1		6486	2.236
1		6493	1.800
1		6522	1.390
1		6535	0.000
1		6538	2.071
1		6560	1.496
1		6587	0.123
1		6594	0.096
1		6620	0.000
1		6628	0.050
1		6635	0.764
1		6687	1.719
1		6720	1.613
1		6728	1.512
1		6740	2.046
1		6754	1.631
1		6755	1.573
1		6763	1.653
1		6838	0.000
1		6864	1.848
1		6871	2.014
1		6897	0.010
1		6902	2.217
1		6917	0.000
1		6973	0.000
1		7039	1.805
1		7050	2.522
1		7056	2.513
1		7078	0.000
1		7080	0.006
1		7092	2.435
1		7176	2.475
1		7195	0.913
1		7202	1.562
1		7203	0.000
1		7204	1.686
1		7246	1.598
1		7255	0.000
1		7274	2.527
1		7320	0.351
1		7348	1.668
1		7362	0.000
1		7388	0.000
1		7392	0.649
1		7399	0.000
1		7415	1.357
1		7454	0.001
1		7457	1.654
1		7468	2.520
1		7474	2.458
1		7481	0.000
1		7483	0.000
1		7486	0.002
1		7531	2.470
1		7572	0.000
1		7593	1.795
1		7599	2.553
1		7613	0.914
1		7620	0.000
1		7651	1.219
1		7682	2.497
1		7710	0.001
1		7765	2.486
1		7801	0.000
1		7878	2.503
1		7898	2.491
1		7902	0.000
1		7930	1.222
1		7946	0.000
1		7955	1.065
1		7967	0.005
1		7984	2.528
1		8014	2.649
1		8064	2.335
1		8104	2.141
1		8118	2.273
1		8120	0.021
1		8123	0.000
1		8172	2.831
1		8211	2.321
1		8215	2.176
1		8260	2.524
1		8279	0.000
1		8292	2.555
1		8330	1.465
1		8337	0.010
1		8387	0.000
1		8401	2.618
1		8416	2.215
1		8419	1.209
1		8453	0.000
1		8516	0.050
1		8532	2.293
1		8547	0.274
1		8567	0.000
1		8579	0.000
1		8593	2.575
1		8601	2.021
1		8618	2.278
1		8677	2.166
1		8680	0.016
1		8696	2.442
1		8709	2.531
1		8719	2.240
1		8736	0.000
1		8775	0.050
1		8794	1.671
1		8795	0.000
1		8832	2.024
1		8836	2.273
1		8837	0.278
1		8846	2.493
1		8852	2.516
1		8868	0.278
1		8872	2.125
1		8879	1.364
1		8888	2.596
1		8908	0.090
1		8921	0.000
1		8936	0.273
1		8955	2.260
1		8959	2.344
1		8978	2.048
1		8984	0.004
1		8997	2.057
1		9015	0.283
1		9044	0.000
1		9047	0.001
1		9058	2.519
1		9069	2.438
1		9088	0.038
1		2083	2.287
1		2092	2.203
1		2143	0.623
1		2167	0.067
1		2176	2.480
1		2182	1.802
1		2197	2.411
1		2198	0.161
1		2223	2.605
1		2226	0.000
1		2302	2.040
1		2313	1.802
1		2320	0.158
1		2322	1.903
1		2330	0.000
1		2335	1.672
1		2365	0.000
1		2388	2.440
1		2392	0.015
1		2411	0.003
1		2425	0.000
1		2516	2.596
1		2532	0.041
1		2545	0.272
1		2567	2.561
1		2582	0.000
1		2583	0.000
1		2607	0.000
1		2613	0.269
1		2615	1.967
1		2616	2.540
1		2618	0.000
1		2623	1.911
1		2639	0.278
1		2644	1.761
1		2662	2.563
1		2668	0.000
1		2693	0.148
1		2738	1.621
1		2764	0.000
1		2768	0.014
1		2787	0.000
1		2788	1.768
1		2791	2.923
1		2792	2.651
1		2807	0.087
1		2824	1.724
1		2833	2.465
1		2837	2.579
1		2839	2.074
1		2902	0.000
1		2964	2.489
1		2972	0.000
1		3056	2.129
1		3094	0.695
1		3109	0.022
1		3151	0.000
1		3176	0.000
1		3228	0.000
1		3258	0.000
1		3272	0.000
1		3374	2.642
1		3391	0.000
1		3393	2.073
1		3404	0.000
1		3419	2.005
1		3423	0.000
1		3459	2.596
1		3461	0.000
1		3502	0.000
1		3525	0.275
1		3578	0.004
1		3593	1.234
1		3602	0.000
1		3626	2.433
1		4890	1.482
1		4914	0.142
1		4934	0.001
1		4945	0.234
1		4952	0.352
1		4996	2.154
1		5018	0.000
1		5034	2.567
1		5048	0.000
1		5054	0.186
1		5062	0.028
1		5068	2.315
1		5100	1.640
1		5112	2.365
1		5122	1.324
1		5129	2.349
1		5146	2.355
1		5147	2.269
1		5220	0.201
1		5223	0.225
1		5246	2.261
1		5289	0.654
1		5383	2.449
1		5388	0.142
1		5400	2.260
1		5438	0.443
1		5439	0.001
1		5451	2.363
1		5453	0.041
1		5457	0.183
1		5472	1.279
1		5500	0.648
1		5524	2.450
1		5538	2.393
1		5563	0.015
1		5597	2.317
1		5598	0.072
1		5679	2.326
1		5692	0.653
1		5696	2.240
1		5709	1.580
1		5733	0.163
1		5734	0.226
1		5793	0.000
1		5800	2.405
1		5842	0.000
1		5892	0.423
1		5898	0.615
1		5914	0.495
1		5958	0.003
1		5974	0.000
1		6042	2.040
1		6043	0.184
1		6051	2.247
1		6054	0.002
1		6074	1.663
1		6080	0.074
1		6147	0.005
1		6154	1.689
1		6161	2.062
1		6177	0.146
1		6208	0.000
1		6216	0.367
1		6258	0.187
1		6262	0.825
1		6276	2.109
1		6291	0.188
1		6296	2.133
1		6328	2.107
1		6349	0.348
1		6397	2.268
1		6433	0.433
1		6441	0.000
1		6473	2.273
1		6498	1.533
1		6508	0.160
1		6509	2.004
1		6518	0.005
1		6522	0.000
1		6524	0.014
1		6529	0.787
1		6546	0.141
1		6548	0.001
1		6587	0.313
1		6604	0.000
1		6625	0.067
1		6628	0.381
1		6632	0.000
1		6689	1.616
1		6729	0.423
1		6735	0.000
1		6752	0.144
1		6754	1.169
1		6755	0.870
1		6760	2.209
1		6774	2.025
1		6816	1.996
1		6866	0.007
1		6914	2.128
1		6917	0.085
1		6997	0.000
1		7001	1.978
1		7020	0.000
1		7034	0.918
1		7039	0.000
1		7045	0.655
1		7050	0.002
1		7074	0.000
1		7078	0.602
1		7081	0.597
1		7082	1.195
1		7103	2.553
1		7116	0.074
1		7130	2.445
1		7165	1.984
1		7167	2.535
1		7173	2.414
1		7176	2.473
1		7185	0.469
1		7191	2.463
1		7202	0.007
1		7207	0.146
1		7268	0.000
1		7340	0.906
1		7362	2.080
1		7388	2.429
1		7404	1.181
1		7415	2.337
1		7418	0.001
1		7454	0.007
1		7502	2.375
1		7522	1.666
1		7575	2.461
1		7581	2.381
1		7682	0.000
1		7688	0.000
1		7761	0.002
1		7776	0.145
1		7783	0.000
1		7798	0.010
1		7801	1.335
1		7822	0.277
1		7888	1.236
1		7902	0.187
1		7921	1.202
1		7946	0.647
1		7961	0.638
1		7984	1.193
1		7990	0.923
1		7992	0.005
1		8008	2.514
1		8027	0.230
1		8046	2.504
1		8049	0.775
1		8066	0.000
1		8083	0.005
1		8104	2.506
1		8109	2.491
1		8112	0.917
1		8118	0.701
1		8146	2.477
1		8165	0.010
1		8199	2.284
1		8260	0.000
1		8282	1.799
1		8321	2.584
1		8336	2.576
1		8376	0.673
1		8398	1.510
1		8401	2.576
1		8453	1.520
1		8528	2.238
1		8542	0.269
1		8560	2.538
1		8593	2.541
1		8596	2.125
1		8617	2.270
1		8670	0.000
1		8693	0.425
1		8781	0.000
1		8800	0.000
1		8837	2.696
1		8841	0.000
1		8846	0.707
1		8852	0.343
1		8854	2.381
1		8861	0.039
1		8879	0.905
1		8886	0.670
1		8888	0.346
1		8905	0.802
1		8921	2.581
1		8925	2.218
1		8928	0.920
1		8936	2.604
1		8955	0.689
1		8978	2.691
1		9017	2.405
1		9026	0.004
1		9122	0.338
1		9171	0.498
1		9273	1.188
1		9277	1.486
1		9284	0.000
1		9301	2.346
1		9302	0.495
1		9324	1.570
1		9325	0.430
1		9338	2.583
1		9359	0.357
1		9360	0.000
1		9378	0.000
1		9391	2.614
1		9461	1.481
1		9474	2.753
1		9484	0.000
1		9502	0.000
1		9504	0.010
1		9515	0.001
1		9531	0.353
1		9542	0.507
1		9547	0.004
1		6202	2.429
1		6242	0.922
1		6265	0.068
1		6290	1.842
1		6296	0.000
1		6297	2.701
1		6346	2.617
1		6349	2.547
1		6350	2.494
1		6380	0.924
1		6467	0.028
1		6472	0.000
1		6477	0.000
1		6490	2.533
1		6500	0.035
1		6532	0.000
1		6535	2.346
1		6546	0.000
1		6547	0.938
1		6548	0.000
1		6572	0.000
1		6579	1.734
1		6654	0.001
1		6684	0.143
1		6728	0.002
1		6740	1.755
1		6755	0.000
1		6846	0.000
1		6850	0.000
1		6933	2.298
1		6939	0.000
1		6975	2.631
1		7039	0.002
1		7056	0.020
1		7074	0.000
1		7082	0.000
1		7092	2.225
1		7124	0.038
1		7125	2.551
1		7141	2.514
1		7142	1.828
1		7148	0.037
1		7187	2.226
1		7204	2.663
1		7274	0.038
1		7356	0.000
1		7388	0.000
1		7404	0.000
1		7435	2.578
1		7468	0.000
1		7481	0.000
1		7572	2.091
1		7581	2.385
1		7588	0.160
1		7593	1.747
1		7669	2.659
1		7690	2.634
1		7698	0.000
1		7710	2.615
1		7753	2.233
1		9391	0.149
1		9421	2.472
1		9448	2.499
1		9452	1.064
1		9473	0.000
1		9474	0.436
1		9504	1.943
1		9515	0.284
1		9542	0.000
1		9601	0.184
1		9640	0.281
1		9659	0.825
1		9682	0.788
1		9708	1.915
1		9749	0.421
1		9763	0.421
1		9767	0.066
1		9787	0.000
1		9791	0.812
1		9795	1.786
1		9835	0.291
1		9837	0.067
1		9846	1.706
1		9853	0.000
1		9861	0.000
1		9883	0.275
1		9887	2.019
1		9892	0.000
1		9916	0.920
1		9919	0.111
1		9925	0.011
1		9926	0.020
1		9953	1.878
1		9966	0.113
1		9977	1.021
1		9992	1.830
1		11	0.286
1		39	2.251
1		71	2.442
1		159	2.573
1		166	2.521
1		199	1.210
1		220	0.283
1		237	0.001
1		293	0.000
1		347	0.001
1		361	1.855
1		369	1.732
1		400	1.358
1		415	0.000
1		439	1.201
1		447	0.002
1		453	2.384
1		464	2.377
1		484	1.199
1		490	1.807
1		516	2.423
1		526	0.010
1		530	2.446
1		605	1.174
1		629	0.028
1		653	1.236
1		705	1.774
1		746	2.538
1		748	1.171
1		789	2.440
1		802	0.004
1		812	2.445
1		820	2.444
1		857	2.380
1		893	0.004
1		894	2.242
1		927	2.620
1		4209	0.664
1		4231	2.498
1		4234	1.908
1		4250	0.001
1		4255	0.002
1		4272	0.653
1		4324	0.016
1		4349	2.510
1		4368	0.005
1		4379	2.554
1		4388	2.148
1		4396	0.000
1		4403	1.565
1		4405	0.155
1		4500	1.469
1		4515	1.511
1		4527	0.149
1		4554	0.184
1		4563	2.615
1		4620	1.175
1		4627	2.214
1		4650	0.000
1		4656	0.050
1		4696	1.767
1		4706	0.014
1		4715	2.455
1		4748	1.735
1		4763	1.793
1		4813	2.018
1		4825	0.000
1		4864	2.567
1		4904	1.340
1		4912	0.672
1		4914	0.656
1		4931	2.571
1		4952	0.038
1		5036	0.022
1		5037	0.000
1		5038	2.741
1		5048	0.635
1		5057	0.000
1		5062	0.000
1		5065	2.083
1		5083	1.664
1		5114	0.000
1		5129	0.000
1		5230	0.000
1		5246	2.343
1		5277	2.562
1		5317	1.177
1		5346	2.682
1		5358	2.303
1		5362	2.171
1		5383	1.241
1		5445	2.744
1		5457	2.385
1		5472	2.271
1		5488	1.446
1		5492	0.630
1		5500	0.037
1		5524	0.634
1		5538	0.912
1		5572	2.218
1		5580	0.038
1		5619	0.000
1		5688	2.846
1		5744	0.042
1		5787	1.484
1		7388	1.854
1		7394	0.022
1		7404	2.275
1		7418	0.909
1		7437	0.585
1		7468	0.965
1		7498	1.827
1		7517	0.002
1		7573	0.041
1		7588	1.750
1		7761	0.000
1		7783	0.004
1		7798	0.000
1		7799	0.589
1		7823	0.000
1		7933	1.765
1		7955	0.588
1		7962	2.510
1		7984	0.038
1		7989	0.000
1		7990	0.606
1		8008	0.001
1		8021	1.240
1		8023	0.000
1		8027	2.577
1		8049	2.554
1		8057	2.381
1		8109	0.427
1		8118	2.493
1		8146	2.396
1		8165	2.531
1		8184	1.671
1		8247	2.129
1		8260	0.000
1		8269	0.000
1		8282	0.000
1		8285	1.622
1		8292	1.071
1		8303	0.027
1		8325	0.051
1		8332	0.000
1		8334	2.722
1		8347	0.000
1		8376	0.000
1		8379	0.004
1		8382	1.480
1		8387	0.179
1		8419	2.560
1		8489	0.000
1		8516	0.004
1		8528	0.000
1		8542	0.088
1		8547	1.603
1		8554	0.001
1		8560	0.010
1		8565	1.777
1		8596	0.000
1		8605	1.630
1		8608	0.000
1		8624	0.000
1		8677	1.434
1		8683	0.004
1		8696	0.004
1		8742	1.654
1		8775	2.431
1		8814	0.000
1		8852	1.188
1		8875	2.075
1		2140	1.844
1		2167	1.187
1		2173	0.000
1		2176	0.287
1		2182	2.451
1		2186	0.292
1		2189	1.207
1		2243	2.482
1		2262	1.771
1		2339	0.000
1		2362	0.010
1		2393	0.041
1		2394	0.002
1		2423	2.457
1		2427	0.293
1		2516	2.467
1		2545	0.580
1		2556	2.742
1		2567	0.005
1		2582	1.771
1		2583	0.000
1		2668	2.461
1		2678	0.000
1		2788	0.014
1		2807	0.000
1		2826	0.924
1		2833	0.014
1		2834	0.002
1		2835	0.606
1		2840	0.000
1		2852	0.000
1		2902	0.002
1		2916	2.466
1		2930	1.746
1		2934	0.641
1		2943	0.000
1		2964	1.335
1		2991	1.740
1		3027	0.014
1		3054	1.971
1		3059	1.583
1		3091	1.211
1		3094	2.485
1		3216	0.001
1		3224	2.278
1		3226	0.000
1		3228	0.824
1		3374	0.114
1		3404	2.544
1		3423	0.807
1		3578	1.203
1		3593	0.523
1		3598	0.000
1		3602	0.232
1		3611	2.541
1		3628	1.207
1		3630	1.762
1		3641	0.234
1		3660	0.008
1		3686	2.567
1		3691	2.573
1		7050	0.683
1		7082	0.000
1		7115	0.612
1		7116	0.000
1		7125	0.028
1		7165	0.000
1		7191	0.662
1		7200	1.396
1		7203	2.460
1		7274	0.686
1		7307	0.021
1		7356	0.001
1		7392	0.706
1		7399	1.841
1		7404	0.707
1		7415	2.497
1		7418	2.085
1		7435	1.179
1		7450	2.222
1		7454	0.000
1		7486	1.787
1		7516	0.629
1		7552	0.000
1		7573	0.006
1		7581	1.335
1		7588	1.319
1		7669	2.669
1		7678	1.490
1		7698	0.040
1		7710	2.569
1		7725	2.561
1		7761	0.124
1		7776	0.000
1		7783	0.065
1		7798	2.205
1		7823	0.108
1		7891	0.000
1		7892	0.721
1		7930	2.616
1		7984	1.218
1		7989	2.304
1		8008	2.177
1		8009	0.114
1		8027	2.448
1		8047	0.839
1		8049	0.565
1		8058	1.504
1		8064	0.351
1		8082	1.803
1		8109	2.598
1		8118	0.148
1		8146	1.770
1		8166	1.380
1		8184	0.816
1		8199	2.361
1		8211	2.563
1		8219	0.274
1		8229	0.160
1		8239	2.511
1		8269	0.001
1		8282	1.086
1		8285	1.779
1		8292	0.146
1		8321	0.011
1		8325	0.027
1		8332	0.000
1		8334	1.197
1		8336	1.092
1		8337	0.001
1		8364	2.243
1		8376	0.003
1		8382	0.000
1		8406	2.503
1		8415	0.148
1		8419	0.113
1		8436	0.090
1		8461	0.002
1		8470	2.650
1		8528	0.127
1		8542	1.538
1		8547	0.000
1		8548	2.509
1		8560	0.000
1		8579	0.356
1		8593	0.004
1		8596	0.498
1		8617	0.050
1		8618	0.010
1		8624	2.371
1		8670	2.422
1		8677	0.139
1		8680	0.000
1		8688	0.912
1		8733	0.042
1		8760	0.000
1		8775	1.803
1		8799	0.112
1		8816	0.011
1		8832	0.000
1		8846	0.344
1		8886	0.487
1		8895	1.489
1		8905	0.288
1		8925	0.903
1		8959	0.863
1		8980	1.813
1		9012	0.228
1		9033	0.000
1		9058	1.175
1		9094	0.000
1		9139	0.000
1		9171	1.183
