-3.992030	1.262954
-3.879273	3.999370
2.235038	1.249194
0.482163	1.984988
3.747834	1.490331
-4.019504	2.255465
-0.241935	0.922551
-8.812788	1.728347
-7.258254	1.367401
-0.733919	1.824815
-10.346426	2.049821
-31.984094	5.419440
7.275280	1.698799
-2.290926	1.462015
-24.876692	4.434054
5.749886	1.537224
-13.826964	3.887693
-2.268651	2.348190
